domain,protocol,repeat,doc_id,expected_version,expected_epoch,dense_versions,sparse_versions,stale,future,mixed,missing,answer_error,update_window,latency_ms
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,6.231440231204033
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,5.534474737942219
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,3.846646286547184
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,4.881271161139011
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,4.362155683338642
flask,weaviate_staged,1,15,2,2,2,2,0,0,0,0,0,1,4.054791294038296
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,5.449002608656883
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,4.912923090159893
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,3.942803479731083
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,3.7449607625603676
flask,weaviate_staged,1,10,2,2,2,2,0,0,0,0,0,1,5.715354345738888
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,4.4540464878082275
flask,weaviate_staged,1,15,2,2,2,2,0,0,0,0,0,1,4.613315686583519
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,9.767837822437286
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,4.915480501949787
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,5.133043974637985
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,4.205684177577496
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,5.57372160255909
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,5.215113051235676
flask,weaviate_staged,1,21,2,3,2,2,0,0,0,0,0,1,4.922932013869286
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,3.56473121792078
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,4.266442731022835
flask,weaviate_staged,1,22,2,3,2,2,0,0,0,0,0,1,8.17839801311493
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,4.880830645561218
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,5.568346008658409
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,8.490069769322872
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,4.867298528552055
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,5.1568010821938515
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,3.6110123619437218
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,4.001573659479618
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,4.524569027125835
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,4.724642261862755
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,3.6276327446103096
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,4.949112422764301
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,5.102529190480709
flask,weaviate_staged,1,12,2,2,2,2,0,0,0,0,0,1,4.914448596537113
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,7.35046248883009
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,6.603579968214035
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,4.681034944951534
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,7.647152990102768
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,3.1965347006917
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,6.765343248844147
flask,weaviate_staged,1,9,2,1,2,2,0,0,0,0,0,1,5.4268985986709595
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,5.2107758820056915
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,5.171960219740868
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,5.638225004076958
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,5.218058824539185
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,5.105390213429928
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,4.95138019323349
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,6.528206169605255
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,5.902204662561417
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,6.133660674095154
flask,weaviate_staged,1,4,2,1,2,2,0,0,0,0,0,1,7.516666315495968
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,4.924756474792957
flask,weaviate_staged,1,1,2,1,2,2,0,0,0,0,0,1,4.5682331547141075
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,6.044592708349228
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,4.988250322639942
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,4.844549112021923
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,6.710374727845192
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,5.437599495053291
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,5.25835994631052
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,5.113896913826466
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,6.645288318395615
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,7.523193955421448
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,7.433530874550343
flask,weaviate_staged,1,17,2,2,2,2,0,0,0,0,0,1,5.637859925627708
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,4.4143227860331535
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,3.5190461203455925
flask,weaviate_staged,1,48,1,0,1,1,0,0,0,0,0,1,3.9371084421873093
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,5.801599472761154
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,4.840333014726639
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,4.751074127852917
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,3.7992512807250023
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,4.225756973028183
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,3.496989607810974
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,4.954737611114979
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,6.295047700405121
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,21.389983594417572
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,3.5925377160310745
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,15.584590844810009
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,6.946256384253502
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,13.817841187119484
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,3.908793441951275
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,4.0121786296367645
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,5.535021424293518
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,4.544954746961594
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,4.750817082822323
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,3.6251991987228394
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,3.5331593826413155
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,4.678482189774513
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,4.024100489914417
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,5.1750242710113525
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,6.416908465325832
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,7.177608087658882
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,5.365205928683281
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,2.5031156837940216
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,6.592283956706524
flask,weaviate_staged,1,15,2,2,2,2,0,0,0,0,0,1,5.176047794520855
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,6.350977346301079
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,6.345237605273724
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,7.403318770229816
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,6.0615818947553635
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,6.339470855891705
flask,weaviate_staged,1,25,2,3,2,2,0,0,0,0,0,1,8.463961072266102
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,6.43084105104208
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,5.614414811134338
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,5.928222090005875
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,5.519538186490536
flask,weaviate_staged,1,1,2,1,2,2,0,0,0,0,0,1,5.307195708155632
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,4.843748174607754
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,5.193070508539677
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,4.902150481939316
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,4.82268538326025
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,3.838092088699341
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,5.196024663746357
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,3.925638273358345
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,5.319387651979923
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,6.257886998355389
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,6.270240060985088
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,4.871067591011524
flask,weaviate_staged,1,1,2,1,2,2,0,0,0,0,0,1,5.29300794005394
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,4.690409637987614
flask,weaviate_staged,1,4,2,1,2,2,0,0,0,0,0,1,4.893390461802483
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,3.6865947768092155
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,6.714927032589912
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,6.574508734047413
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,8.826675824820995
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,10.263366624712944
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,4.749855026602745
flask,weaviate_staged,1,16,2,2,2,2,0,0,0,0,0,1,9.000379592180252
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,7.201427593827248
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,8.100260980427265
flask,weaviate_staged,1,16,2,2,2,2,0,0,0,0,0,1,9.734999388456345
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,4.352427087724209
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,3.2382188364863396
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,4.553264006972313
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,4.0688225999474525
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,6.419478915631771
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,3.514234907925129
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,6.895263679325581
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,8.227897807955742
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,7.212069816887379
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,5.50361443310976
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,5.5666733533144
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,7.424628362059593
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,6.263380870223045
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,4.6490514650940895
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,5.546662025153637
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,4.513135179877281
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,4.895525053143501
flask,weaviate_staged,1,35,1,0,1,1,0,0,0,0,0,1,5.597387440502644
flask,weaviate_staged,1,38,1,0,1,1,0,0,0,0,0,1,5.45741431415081
flask,weaviate_staged,1,10,2,2,2,2,0,0,0,0,0,1,4.162797704339027
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,6.406636908650398
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,4.477408714592457
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,3.559604287147522
flask,weaviate_staged,1,36,1,0,1,1,0,0,0,0,0,1,5.746644921600819
flask,weaviate_staged,1,18,2,2,2,2,0,0,0,0,0,1,5.136554129421711
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,4.416719079017639
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,2.7699172496795654
flask,weaviate_staged,1,31,1,0,1,1,0,0,0,0,0,1,4.721381701529026
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,4.359742626547813
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,5.542514845728874
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,5.581454373896122
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,6.7262668162584305
flask,weaviate_staged,1,30,1,0,1,1,0,0,0,0,0,1,7.271342910826206
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,24.32186622172594
flask,weaviate_staged,1,4,2,1,2,2,0,0,0,0,0,1,22.73524459451437
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,12.988862581551075
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,13.980168849229813
flask,weaviate_staged,1,39,1,0,1,1,0,0,0,0,0,1,21.957866847515106
flask,weaviate_staged,1,37,1,0,1,1,0,0,0,0,0,1,6.267426535487175
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,1,31.65680542588234
flask,weaviate_staged,1,32,1,0,1,1,0,0,0,0,0,1,6.882326677441597
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,4.397240467369556
flask,weaviate_staged,1,34,1,0,1,1,0,0,0,0,0,1,15.966463834047318
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,0,3.7377746775746346
flask,weaviate_staged,1,33,1,0,1,1,0,0,0,0,0,0,2.576087601482868
flask,weaviate_staged,1,24,2,3,2,2,0,0,0,0,0,0,3.6391373723745346
flask,weaviate_staged,1,38,2,4,2,2,0,0,0,0,0,0,6.342744454741478
flask,weaviate_staged,1,28,2,3,2,2,0,0,0,0,0,1,8.568414486944675
flask,weaviate_staged,1,35,2,4,2,2,0,0,0,0,0,1,16.33661799132824
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,9.825116954743862
flask,weaviate_staged,1,38,2,4,2,2,0,0,0,0,0,1,16.363942064344883
flask,weaviate_staged,1,44,1,0,1,1,0,0,0,0,0,1,8.659619837999344
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,5.386150442063808
flask,weaviate_staged,1,21,2,3,2,2,0,0,0,0,0,1,4.851498641073704
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,5.333372391760349
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,14.303714036941528
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,19.140572287142277
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,22.631672210991383
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,21.556969732046127
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,5.235539749264717
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,4.716458730399609
flask,weaviate_staged,1,44,1,0,1,1,0,0,0,0,0,1,4.736624658107758
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,12.618526816368103
flask,weaviate_staged,1,48,1,0,1,1,0,0,0,0,0,1,21.65144681930542
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,20.287882536649704
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,23.064415901899338
flask,weaviate_staged,1,48,1,0,1,1,0,0,0,0,0,1,5.2630240097641945
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,9.244334883987904
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,11.65405660867691
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,4.119527526199818
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,6.094226613640785
flask,weaviate_staged,1,47,1,0,1,1,0,0,0,0,0,1,13.429585844278336
flask,weaviate_staged,1,44,1,0,1,1,0,0,0,0,0,1,9.26003884524107
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,9.73575096577406
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,8.069026283919811
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,10.129211470484734
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,8.444796316325665
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,5.823804996907711
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,4.8025818541646
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,4.685487598180771
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,7.486707530915737
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,4.357915371656418
flask,weaviate_staged,1,17,2,2,2,2,0,0,0,0,0,1,5.967207252979279
flask,weaviate_staged,1,48,1,0,1,1,0,0,0,0,0,1,6.3361069187521935
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,10.549998842179775
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,10.682342574000359
flask,weaviate_staged,1,48,1,0,1,1,0,0,0,0,0,1,6.802736781537533
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,2.9539205133914948
flask,weaviate_staged,1,47,1,0,1,1,0,0,0,0,0,1,6.845726631581783
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,7.288961671292782
flask,weaviate_staged,1,44,1,0,1,1,0,0,0,0,0,1,8.144698105752468
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,12.649848125874996
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,12.523523531854153
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,4.08126600086689
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,6.936109624803066
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,4.9043335020542145
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,6.373816169798374
flask,weaviate_staged,1,14,2,2,2,2,0,0,0,0,0,1,7.292056456208229
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,3.5550035536289215
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,8.101188577711582
flask,weaviate_staged,1,48,1,0,1,1,0,0,0,0,0,1,6.045006215572357
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,8.523287251591682
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,6.4375558868050575
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,4.9556829035282135
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,6.661688908934593
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,6.414314731955528
flask,weaviate_staged,1,44,1,0,1,1,0,0,0,0,0,1,3.097986802458763
flask,weaviate_staged,1,37,2,4,2,2,0,0,0,0,0,1,6.8205781280994415
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,4.071247763931751
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,4.567313939332962
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,9.319988079369068
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,5.5382950231432915
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,12.037856504321098
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,5.25724608451128
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,4.180584102869034
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,4.805292934179306
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,5.160932429134846
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,7.820971310138702
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,4.869063384830952
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,5.337218753993511
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,6.4714280888438225
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,4.71160002052784
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,7.890827022492886
flask,weaviate_staged,1,22,2,3,2,2,0,0,0,0,0,1,4.636882804334164
flask,weaviate_staged,1,1,2,1,2,2,0,0,0,0,0,1,6.435086950659752
flask,weaviate_staged,1,34,2,4,2,2,0,0,0,0,0,1,5.1197875291109085
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,6.766911596059799
flask,weaviate_staged,1,4,2,1,2,2,0,0,0,0,0,1,8.942658081650734
flask,weaviate_staged,1,16,2,2,2,2,0,0,0,0,0,1,5.240989848971367
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,4.182763397693634
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,2.9025357216596603
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,4.134788177907467
flask,weaviate_staged,1,16,2,2,2,2,0,0,0,0,0,1,5.005710758268833
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,5.303779616951942
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,6.754806265234947
flask,weaviate_staged,1,11,2,2,2,2,0,0,0,0,0,1,3.8053346797823906
flask,weaviate_staged,1,35,2,4,2,2,0,0,0,0,0,1,6.683371029794216
flask,weaviate_staged,1,48,1,0,1,1,0,0,0,0,0,1,3.87028232216835
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,4.657622426748276
flask,weaviate_staged,1,48,1,0,1,1,0,0,0,0,0,1,7.724054157733917
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,6.381531246006489
flask,weaviate_staged,1,4,2,1,2,2,0,0,0,0,0,1,5.578707903623581
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,3.12047079205513
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,5.625816993415356
flask,weaviate_staged,1,47,1,0,1,1,0,0,0,0,0,1,3.7249047309160233
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,5.90673740953207
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,3.764747641980648
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,5.462837405502796
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,3.9092758670449257
flask,weaviate_staged,1,21,2,3,2,2,0,0,0,0,0,1,4.427528008818626
flask,weaviate_staged,1,5,2,1,2,2,0,0,0,0,0,1,5.84583543241024
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,5.060562863945961
flask,weaviate_staged,1,47,1,0,1,1,0,0,0,0,0,1,4.956262186169624
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,11.987779289484024
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,5.448915995657444
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,4.712190479040146
flask,weaviate_staged,1,44,1,0,1,1,0,0,0,0,0,1,4.936704412102699
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,5.185152404010296
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,3.9674052968621254
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,4.256830550730228
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,5.556298419833183
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,8.657819591462612
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,6.356170400977135
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,4.775784909725189
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,5.843515507876873
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,4.687565378844738
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,4.775497131049633
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,6.344719789922237
flask,weaviate_staged,1,35,2,4,2,2,0,0,0,0,0,1,10.908309370279312
flask,weaviate_staged,1,44,1,0,1,1,0,0,0,0,0,1,11.316705495119095
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,11.124511249363422
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,5.40319737046957
flask,weaviate_staged,1,43,1,0,1,1,0,0,0,0,0,1,6.502657197415829
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,5.033175460994244
flask,weaviate_staged,1,47,1,0,1,1,0,0,0,0,0,1,10.247807949781418
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,4.2977361008524895
flask,weaviate_staged,1,44,1,0,1,1,0,0,0,0,0,1,7.4640437960624695
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,3.915593959391117
flask,weaviate_staged,1,45,1,0,1,1,0,0,0,0,0,1,3.832850605249405
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,5.053989589214325
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,5.896742455661297
flask,weaviate_staged,1,47,1,0,1,1,0,0,0,0,0,1,4.77222353219986
flask,weaviate_staged,1,40,1,0,1,1,0,0,0,0,0,1,3.900582902133465
flask,weaviate_staged,1,41,1,0,1,1,0,0,0,0,0,1,5.18479198217392
flask,weaviate_staged,1,42,1,0,1,1,0,0,0,0,0,1,4.928596317768097
flask,weaviate_staged,1,29,2,3,2,2,0,0,0,0,0,1,5.10003324598074
flask,weaviate_staged,1,49,1,0,1,1,0,0,0,0,0,1,5.186419002711773
flask,weaviate_staged,1,46,1,0,1,1,0,0,0,0,0,1,4.976637661457062
flask,weaviate_staged,1,19,2,2,2,2,0,0,0,0,0,1,3.9888275787234306
