replicate,dose,relevance_def,population_edges,selected_edges,selected_clip_ids_sha256
182,0.5,multiple_buses,247,123,33bcd75dc6174270f9f7749941dfb3843ce0e3679e14b920fafa54182de8fa61
182,0.5,stopped_vehicles,636,318,5b1930c9da1929bbb499093b7dba157016f4c0950acdce4dd187b9f07856909d
182,0.5,two_plus_bikes,345,172,52d5a5d73b1bead39b92984affafb85a36a58a46f68eb88173200e5ee244103c
183,0.5,parked_vehicle,69,34,32c8816887cc05cdfd693a41668100088d8cb47a1c1469109f6160204682e6ca
183,0.5,dense_frame,70,35,516110fdb75c9ce85f7b754c068f098a9e13c673219573ad5ea7355db1ee3a69
183,0.5,multiple_buses,247,123,a803b9c05c4b69a7389589f4a8e2add22d04899d3ed6f4374f0e76ddb7591121
183,0.5,stopped_vehicles,636,318,0ce5d1ad8985cd42ad2e97451b7d50eb0a49c680d735d598a1b13826f5541528
183,0.5,two_plus_bikes,345,172,4c87218ebbf361d8dad1f66827f84ffbf6c3855d0a3ad96a6816337218d202aa
184,0.5,parked_vehicle,69,34,306519d42adbd2643edd13fb314ce562be02bb52d14cc0d9608374dcc599c134
184,0.5,dense_frame,70,35,7cdb55326b0a4aa3493798ad3d7f24dfb32d5631cd28526bacf9d2e6295ec7fa
184,0.5,multiple_buses,247,123,0123375554dff41300a00c09236cac45f2171b33141af2e80e33d3256a180830
184,0.5,stopped_vehicles,636,318,1309194210cb3cdf9bbdd1b4a6ad4d1c5cf1db4d1f6c3ec15c2a8feebfb6dd96
184,0.5,two_plus_bikes,345,172,799b35f2a3e52df14c9efc40b30dd06bbe393ae977b39478a34c9d3f6d17c18f
185,0.5,parked_vehicle,69,34,0014580946eeaa3c53d2fdabc1b7d50cb0d4218c98408729fcb8f6e397d6538c
185,0.5,dense_frame,70,35,76b5fa5a6e20d823814074ced0ebc2e728ea8f925eb67b8ada98bdda2ac40e26
185,0.5,multiple_buses,247,123,a9b41a0ffefb98336a446cb64a048332a968d13d44384a29a10bf9508e444220
185,0.5,stopped_vehicles,636,318,e47304acc7d4b14d5a149ac55d1d4bf791bbe955ceaa5dc33b076bff5a2ab843
185,0.5,two_plus_bikes,345,172,847ba9fe04622b280f162bff696949c9e7ed41e66b1a07b093153cd1573b83df
186,0.5,parked_vehicle,69,34,9925160a2ebf6face895f5d28c9cfbc31e28ea6e7b975e46a9abfa1be537f304
186,0.5,dense_frame,70,35,b6f133320356bed3e3b80bea9f669314f3a9754ba67c72bd580778fbe5ad6f8c
186,0.5,multiple_buses,247,123,be882609fcd5090eff126028472285540b137acdc2871c2db3f99c6179ad969c
186,0.5,stopped_vehicles,636,318,50b964658282b012b530d47674495c63fe60fa60e8c9697c09098c09d1e60555
186,0.5,two_plus_bikes,345,172,7ebe8b7c63b3346e4ed75e978a99bb6cce0a79845f52348b13708c15c974a3f0
187,0.5,parked_vehicle,69,34,48453b0f25ffeb5e74b41b3f64e175e939f9fc2446a17dc79ddcaa7874da328c
187,0.5,dense_frame,70,35,bff5ae820d4fd109579986fd87dbfb412bf79d91adf83686153f56674f66cee0
187,0.5,multiple_buses,247,123,e2413a11005ee9e84fb555195c8fe424c42b5474d44f68a00e97a4fde43fe4c0
187,0.5,stopped_vehicles,636,318,626e1df3c55d99057c03a611236f9830b1ef9518b7dc059ddd59502a11469f48
187,0.5,two_plus_bikes,345,172,9be4286979cef1a5df3da95915bbafaf64984e99f79acab81e39ad202a3fe307
188,0.5,parked_vehicle,69,34,8c4157e1ecec8265fd1d85bfe1e488b039aaed7b2e6cb8e3614c99570bd5d6ff
188,0.5,dense_frame,70,35,15477f409dc852ee292bb12a3cb28e5d0ceef3d8557886d5fe2a5aa01966edca
188,0.5,multiple_buses,247,123,e096e5ca11458e22b663d35c82a0344b06dfe64d57e86d3487bc7f527b9a585d
188,0.5,stopped_vehicles,636,318,6589b85dc310a88f8d3c722cd992391945c3410d8a6c8baedcb854c541edeadd
188,0.5,two_plus_bikes,345,172,0fed844bbe69e72a3a98d3add08330b8949f674a242b77cf77ab15499787ef2b
189,0.5,parked_vehicle,69,34,e57dc1076fa40f453086c08fbd0eb0e60fc857d766f0f4851df50120403fb501
189,0.5,dense_frame,70,35,ae7b4f244b1f118e8808214f4666a86df31a9687a59658f1b61a891960a1a04a
189,0.5,multiple_buses,247,123,ff0b1d62b599eb7da5df48813d1092571d5458472967f9192f462a6a6aa79755
189,0.5,stopped_vehicles,636,318,a21bab7126638130652d0ee6c81907a4a0daf4e801cd08703af0db14f8955e84
189,0.5,two_plus_bikes,345,172,bec9a03c6084f55d4fa4e97399c558270287cbb1b417c840ea42c16bdd9802b4
190,0.5,parked_vehicle,69,34,b3b828e1c26d46005fce0f37e4bb9d28f71c2c4a2239f9a7b55fd8a638f90945
190,0.5,dense_frame,70,35,42aa8af2665dd5f7ff2cde08a898a32e25b8a751d5863a77070906b6f07dc22e
190,0.5,multiple_buses,247,123,3d234b6aa10f2eb587f20cfc7e07606c36ee642a65c17281d754bf19181ed9f4
190,0.5,stopped_vehicles,636,318,7a51c7257907662a8f1c9023115a6ccbe399aa8c2518ce9edab8e621a179c18c
190,0.5,two_plus_bikes,345,172,3304672a0dd1837a540e7c422c339fdc40e6076988b6a317037bda19cfbab2aa
191,0.5,parked_vehicle,69,34,0682ab094996a61f55d6a52b3a1d8555d017640846b9f40b0883c72e3a47dda0
191,0.5,dense_frame,70,35,847a625a394b7c8a49ff6a6b153700845d3a6cf37048968d3f9cb02728f94b34
191,0.5,multiple_buses,247,123,4469cdd27d7b1129e3057ba66e0b64e3cb6fe22bf39b1f94df4a69e1550b6409
191,0.5,stopped_vehicles,636,318,5f16d9d5b312ffbdc4844ce9e8ed635cef2f56a8cd92a01e3b0b2155e4b8a351
191,0.5,two_plus_bikes,345,172,6c4313270735bd3bb062a7d9cff11bc5cf18e75c208618448b35f2b5d4280d4d
192,0.5,parked_vehicle,69,34,55d75955eba84c6a6352013602916b5f35a44739b90ced4af0c24f64e2f66f1d
192,0.5,dense_frame,70,35,3ef34ac0b2d4f417270f8ff61c38864937de29143f6d15c33991dbe773fa9151
192,0.5,multiple_buses,247,123,4639abb7c8b94bff5079e0825ad3cd4ca94e1b9a7c669a64819695331241b5db
192,0.5,stopped_vehicles,636,318,508b7ce82697f6e361f40c56f2b6a7e630a5c41cd5d696ce576d072b212d1e20
192,0.5,two_plus_bikes,345,172,c7e3669aafb980224de21aa4045ff0b978b3991212526f7ab107c4796ed77166
193,0.5,parked_vehicle,69,34,f9298f447b37c6b18b95dc7ac07215bc60ef2f4f3c2b3a719bd94aed1b0ab0d8
193,0.5,dense_frame,70,35,a85befbeae9e02b2939ae59034d160c787ecfba7c59fc7350c93b732cf410d23
193,0.5,multiple_buses,247,123,1ba0b6c2169d3d3b9ddf35ce01cf73c6965d19148ebb4dc24571baa07225cf0a
193,0.5,stopped_vehicles,636,318,98aa10640dc339632b65b072c7af59b4a12ccb8bc6dada0484a5323f669afb63
193,0.5,two_plus_bikes,345,172,b2ecd481994f615d60b9f52caf7acf96e7c43808dbcae17a4cc7a097344c2234
194,0.5,parked_vehicle,69,34,a3ec50286636966f6e0909f1773e7a7d7da1340dd85fbfee66f15e346a51f048
194,0.5,dense_frame,70,35,2d7e5e468a09104e78d319bf6cc583e6e1c67e027b952347f77c5ba4a32f61d5
194,0.5,multiple_buses,247,123,eb79c9615ec2d1455264b48cc5c85e074fcb915c798f8efee3ae713c4876a090
194,0.5,stopped_vehicles,636,318,2b2a684500d00a961febdcc5fb3d9c4ec73306df9de638ff5841fd8180e2a50e
194,0.5,two_plus_bikes,345,172,d8ba0e7f0dbf8b56ad7d7240fbfe0466d460b909873174aa00b913b7157a6e63
195,0.5,parked_vehicle,69,34,0122728e4a721a58471b5ad7513e621696a5a9b7742b81fef4cc69b9863946b2
195,0.5,dense_frame,70,35,bc6f43ffbb74bfe0162b46d6ae1399cc0be4265f0eb568cf0d729ff6511c8033
195,0.5,multiple_buses,247,123,8c085014800d0ed3bbbee94dc56cd46f10f6b3de44371c447b29ef639065bf3a
195,0.5,stopped_vehicles,636,318,a5f6c22a87a693e7e7038a7c0bd7ec2d12c1265192d6b617201189d15c9a166b
195,0.5,two_plus_bikes,345,172,1d4d04c3d035b468a96d26f616c9c6a85eb35658b5c28793e26071a1a6080e91
196,0.5,parked_vehicle,69,34,bdf335473aabfbf595178b0460288fa12021f0a1bb249d55b0b827b3356d7270
196,0.5,dense_frame,70,35,239ee86957233b9564670291da62a18d0c5af05529513638b00d3b374003ad84
196,0.5,multiple_buses,247,123,808d3c8bb9bbe4e63f3845e0de3e694f7addaa5dea9523e8ea2a7b523214add6
196,0.5,stopped_vehicles,636,318,11ab4087eb5d3fa673ff77265c6494a575f3726ef79e637568c9ac1fbb1c29e4
196,0.5,two_plus_bikes,345,172,27d7d48b341b1ab512910be99d6b23e4927f7af72219a177bcf9771081c3be7e
197,0.5,parked_vehicle,69,34,ec7ce53f9143eb439d30ca6a8add1ea81a7ed32c7c094991eb01b01e76c09ff0
197,0.5,dense_frame,70,35,beab5b90f55f1b5427df44659a2116717e5aa9fa64d3fadf6f65465e928bf01c
197,0.5,multiple_buses,247,123,f1564c3cfab61b122cbf32b4d95dd7fa227da9fffe19a5922fdd6b2d0b54a619
197,0.5,stopped_vehicles,636,318,f2215fda26138af9646495f047ef21769279f4c9bb247245f8163200d68a6b60
197,0.5,two_plus_bikes,345,172,40ab5ec6147672750ba98d12ff95c7dc3b4017a7cbee1ecc595ea5ecd358a4b7
198,0.5,parked_vehicle,69,34,092caf92c265ff799cac601cab54cc35fd2b20f83144a1949f74b90dd526158e
198,0.5,dense_frame,70,35,9e0cd0f2e2e75f25653366e8e3a2e836a2c2a8dc48e7dec5cf28c3e3f25cbfe2
198,0.5,multiple_buses,247,123,17d879bbee9a88a91f18dfcfcf29031b2828ffbdc6d441e31381372c47d00276
198,0.5,stopped_vehicles,636,318,c21c0538c57ef13524dc6067ccf7553ab3e46354737c6f12567e739f53de2df3
198,0.5,two_plus_bikes,345,172,895ed6d156606f33eabafa197062aa1d08b911e51ff110ff43e3820e8055d7d7
199,0.5,parked_vehicle,69,34,170e2b5df3260d2554e3d2c504ac81931ddc50a045214ba930cfd75a1e6ad551
199,0.5,dense_frame,70,35,746a531f5903458db68933b3cf2f57e56c7ca8148fbc6576577dd0565adb18f7
199,0.5,multiple_buses,247,123,fd686f5b3d64502f2183465718edd0dedd6d36119fecead9e3b2ddae4ccb42b5
199,0.5,stopped_vehicles,636,318,e10ad75f14860159867f4ec1375871947b806bc62f84e92534f036443f71c1b2
199,0.5,two_plus_bikes,345,172,ae7c612a05f71365e09d61f4888283cf8796fea0fdfa10c6d53fab6cf9419ebd
0,0.75,parked_vehicle,69,51,16f5e220a69c0274a2fbfad25775f7d1f2510780f8bf96a1cef9f11a1ec57648
0,0.75,dense_frame,70,52,330dd8744ec8bb61d02b9599237ef4e7896302a144bcb24394f6f5d640ad5135
0,0.75,multiple_buses,247,185,f3b47feafc2d316a3dbfdc24c36b8b1b0b53caa56ee90ad8fdbcddc00bafdde0
0,0.75,stopped_vehicles,636,477,1119f26bd21e1a8944bda29c357a8de060b3e1534eaa987b91573743c5b95483
0,0.75,two_plus_bikes,345,258,49dd83493d45c5f28c3b2baca36316d9007f34e1768b6ab4bbe3b956b9d6844f
1,0.75,parked_vehicle,69,51,b3ca79c0c6358744a1f13f151a5bc580e897b8a998c9c41c6c176c1dee32c52c
1,0.75,dense_frame,70,52,8364014797a504256edc4b9230b1acd8c38238bcd8c76f7d7bd47f72e5ce4bc0
1,0.75,multiple_buses,247,185,745970377936231ed06e4db4d1a2d04ed0a83b7184380bce894ce6ee56c78956
1,0.75,stopped_vehicles,636,477,916235136952cc5a2bb162b0afdd3fc09646266967df033f9ee602f11644e8e4
1,0.75,two_plus_bikes,345,258,db282975e40500324de0ea1b26e8ebb422d9ed951752cc75c582ceb43914af55
2,0.75,parked_vehicle,69,51,978de35dc79986ffe77d12f216553637cd580e322338975791bacfd2d34454ff
2,0.75,dense_frame,70,52,f18c7bc2ebc51ba998fa2eedd2f0fbc80224656393240f49b638352085e65a48
2,0.75,multiple_buses,247,185,a3d3e9a798c74210ef65bcf6d33ccd6b774e6219fce0f71c959608d8b0487436
2,0.75,stopped_vehicles,636,477,cb635407ab0c8ccd6e6b494036471599a45d9a35f85f6a2fc7d37b2971109f85
2,0.75,two_plus_bikes,345,258,eaf6b7f3da20eb07f916a5282724f4d54b93282951ac67fb2b10b583689e7e90
3,0.75,parked_vehicle,69,51,4ffd114987c79cc0bfad87d9b5233123b26fea09dcd1696fc1df966dde6f0cb5
3,0.75,dense_frame,70,52,5479e69ae21d9d91019fd32df90c807617f0d49fe4e1860f0de312da52728ba1
3,0.75,multiple_buses,247,185,b8ec7a35bae6f51b40cc8359c24d165698f51f22ed19ec1ab71b45ffc4d268d8
3,0.75,stopped_vehicles,636,477,1468758e4aa3cf002b34c3e7a8b82c79741484a3a747de26cf1124f2cfd36523
3,0.75,two_plus_bikes,345,258,25a6075fcf6e5603e81f151d3df039f0ad6d5e7c1063aec05bfb7b511f77ec7f
4,0.75,parked_vehicle,69,51,3eef68a345edf00117ad932f6e96edf68fcd19ed9a89d08caa603f91e9a851bf
4,0.75,dense_frame,70,52,7d1ab5024a1c4a9edd9929b436fc7551bc842ec20af61a5b0a07f8a7a981dafa
4,0.75,multiple_buses,247,185,712b0a1326d0c7f2fb80a62c5261e721723abfc7e4861aad2dc1bdd13fb49c9d
4,0.75,stopped_vehicles,636,477,0129329db5e407bae2ba230da28f8de48ce4c8d537a6dcb6f43334dbb612659d
4,0.75,two_plus_bikes,345,258,dfaa0a0a4966f237660e2424d6590a65e3b1abd1a68c5caafa80997bd6e0d64a
5,0.75,parked_vehicle,69,51,59d9c2f97bc707bc798376d5f375ab6271fb43b3453ac360ae538e0d74342cbe
5,0.75,dense_frame,70,52,00dec3ebaf276a608781263330dfbcc8e7c068f40a034ce1333836d438af4669
5,0.75,multiple_buses,247,185,f43ba4f06171fafaa5693fd8405b7be03379b6101601d4bc89f8894f62dcb05e
5,0.75,stopped_vehicles,636,477,2d29f0f2fde0fd66ed4941605c6cbd0233ee8d70a3cffca79e20655cebd2382e
5,0.75,two_plus_bikes,345,258,264e2220f8d812441e0dd0513ae8c86faa02fa0262e68f2bf8fa249d3c01ef53
6,0.75,parked_vehicle,69,51,4042168f2433d54d628d4ece32312aceae86f48c25494ec580daa5974876c529
6,0.75,dense_frame,70,52,47747b2b87336f71c4a026a94277f455a33d4a054928bf6d53f84ea131b1be55
6,0.75,multiple_buses,247,185,430ad5a01aef2b77c8df9252f7a1c4156f43e8e8f7b0211fe702988d114c04cc
6,0.75,stopped_vehicles,636,477,9c8d0db10a03bc3a3357f046f0fff63b07145871bb2976323e8afd4c28102729
6,0.75,two_plus_bikes,345,258,c77975f20f8c9e038a26a46e2efa73cb5e45b890808a06d5002719ec31323933
7,0.75,parked_vehicle,69,51,5de882c7624220ce669b299d29aa7d94224f74c162e4af49723f9c679748934e
7,0.75,dense_frame,70,52,1985d1f4810c2294d402cc588d8e5226734f49f039ed4bcd9808bccffbfe4f70
7,0.75,multiple_buses,247,185,9895a78d1daf82ad43520f6a7a9b2dbd5390742e02f866489b15f9895abb10f2
7,0.75,stopped_vehicles,636,477,468443b3fcaf3a8509098f1897b66e87235b5cfe2080eb15001f0f0b74788c2d
7,0.75,two_plus_bikes,345,258,29d4ef90aba4bea58b43d29fb3b2474dd855082138b81ea6ea05692cd47456c0
8,0.75,parked_vehicle,69,51,7193f61f58bf1675d8e13cd281fec3d2c6c209ca4ba4ec1b79afa01edf58e9ab
8,0.75,dense_frame,70,52,ce35e202fba1f1ff50faee973ae9ea847b1b329cba7ef63ddfe71f97cd13aa9a
8,0.75,multiple_buses,247,185,cfa7ec0619d085c1925f29bc5865a2b0f0a4de9e5436921e4d5938152ec33417
8,0.75,stopped_vehicles,636,477,50b17a91223fc074eb3747220a9e44759ea8dd2ab5280f7afecb626ce1acfca4
8,0.75,two_plus_bikes,345,258,5adce8aca77086b2b065d938c74fa9af0d2b7e33f94292be275ca65f7d8f9bce
9,0.75,parked_vehicle,69,51,82c8d6a91a20117000b778ca0bc5890bd056685aa0d9b13b44a3c29cb511d77d
9,0.75,dense_frame,70,52,0d9a27f2462a93d408afcf84294efac1ba4c77ca7b55a25584db3c16819a822b
9,0.75,multiple_buses,247,185,4e9f5147ec0c558a181014be90ab9d374801f39b8be1e161dfa3dc76f95a7a6a
9,0.75,stopped_vehicles,636,477,945a8c48cbd8905c4826e7fda3e6b47400e6b0379d456d2b789288d22f1c29f6
9,0.75,two_plus_bikes,345,258,693047ee30d73ac064b193e4aef03950c3783a5fdf9eb039b9b950f76b24b1c2
10,0.75,parked_vehicle,69,51,5c53ac0ffce454775cee60ef5c3fa2417a78df3075c76f9c6ec6191370feec1e
10,0.75,dense_frame,70,52,23c9abc0e058149c4995509505d1af0ce5441e8c7d380e6f85e1dc6d4771e3e8
10,0.75,multiple_buses,247,185,79d7e4a6c2e1cc21b2ca9b5c530bfb2e95826c693fc129cf067c2978c3bac2fa
10,0.75,stopped_vehicles,636,477,908c8a1f82cbde6d077791d6b2682195ae85082a109aa4cc53fe88ca05327da1
10,0.75,two_plus_bikes,345,258,6e0ae1ececa904db7dd0d623605ba28876c28ae767a9f36ef42b2045954f99fa
11,0.75,parked_vehicle,69,51,722efe26496f8a23529d7da0dbd8c902acd0774240ee7e04fdc44a3b646ad117
11,0.75,dense_frame,70,52,9364dd02b297795f0f61ea578b771fc37f333d33857aebaae52c9da18c8d7442
11,0.75,multiple_buses,247,185,de250dedba896cfc761134a2f65212254a62c8fe89668b252b367e29b8545a94
11,0.75,stopped_vehicles,636,477,751d48090bd559d0d584c37f7562ea09776b00be0047ea194baa2669fefe6541
11,0.75,two_plus_bikes,345,258,8ac871ad56f6dba22ca9f3f61ed459d063d7a6ff35a672b85722b31cb8639cba
12,0.75,parked_vehicle,69,51,b65d9988569a7489379140a3230d44b85c7e0dc539d336641dbd2cd24d5a8c39
12,0.75,dense_frame,70,52,5f05e6a3178a5d22a3103e7dec7e684bf21e156cf5eb579f4e58125fe46802ab
12,0.75,multiple_buses,247,185,f5825e0a6e5d58f37e32bfdda3d48cccc869cc5eceab2dbc06cdcae13bfaa83f
12,0.75,stopped_vehicles,636,477,b8ea6362ab2523fd19ee58c045537fbd54f7dcd3990f05d851c408f47a951b6d
12,0.75,two_plus_bikes,345,258,117f6c68600a241ad2d8fb47ee1b4906aa6982657e4c31f4142be82a8aa57145
13,0.75,parked_vehicle,69,51,3b887ba68f7fd7e648d166e352de0ca775ba51e1dd864b6fb1db57983bfd6005
13,0.75,dense_frame,70,52,6e12e5ae112d7fa5cd3b5525afefa20c795e9ed9c97b457983de33ea2ac5cef6
13,0.75,multiple_buses,247,185,4c65097ab18dc58095036b0788d32efe10e993723eb49745d863ff805afdc915
13,0.75,stopped_vehicles,636,477,b88b6b313f376665aba405ca2693bf9a418235bac79b4466f7c2ff34fe0af5ec
13,0.75,two_plus_bikes,345,258,a421a521fe84e8a63446b7070467cc17517ea161d55676c7df45a3f752d48d62
14,0.75,parked_vehicle,69,51,7d5aad5ccff75fd7c60552678e78215b14b767ccd92368598cf9c5500b509fe6
14,0.75,dense_frame,70,52,06cbda577c75e5c724e55c78e7bda006b672e6fd227b2535f960d9e53a2a188a
14,0.75,multiple_buses,247,185,9654df8a02b3c5674dba1fb76be35bb662d9291b880d46c9589e5aeb563851b2
14,0.75,stopped_vehicles,636,477,022c23fc94ef8b65bdba0aac55920a8330e1da189d59515c5314f2697f5b879c
14,0.75,two_plus_bikes,345,258,1353c2ba35c76f0279553df5d0911a026685ee7bbdd1fa2c1578b9ccdd9c9e44
15,0.75,parked_vehicle,69,51,27d7960f6a57fc418dd5d62b09b30ebe2a0333d60c4c8da4a07016dcec865a0a
15,0.75,dense_frame,70,52,d9a480c84e0d605a89bb659d31f84b15a3b7fdaea893e952d863e98973e37f0c
15,0.75,multiple_buses,247,185,4af4fb8cba5a386145863b93283a4cad8ec86334329ff0944c71e26e5f49db08
15,0.75,stopped_vehicles,636,477,c03d4f42046c9fc24404045046f76b8e5ce2c597919d3f63b3c4630de4c3747a
15,0.75,two_plus_bikes,345,258,9e2c5dd7799b84bf2f18886795a8df921e7a7e62b2cbe484285fa44b70f7f2ba
16,0.75,parked_vehicle,69,51,a461eda7909c7f3441f47b10b19f92d034c20931a09c01c6bdf43494bbe5c142
16,0.75,dense_frame,70,52,1225e8b09f09feed3cea6637ae19defbeb9d081f239c5f00138f7316c53808fc
16,0.75,multiple_buses,247,185,aa122aa7693f52c4725a755ae9161c2dd84b3c45ab70b7dcde5097e4b6f37b78
16,0.75,stopped_vehicles,636,477,ff903b412f8a5921bfcae87f45790f3063836b5cd97357024a50554c8c68ab69
16,0.75,two_plus_bikes,345,258,5e85bed304309fe2f41dd14c987b4690db953050402c0f7d9a49e3e355a8308e
17,0.75,parked_vehicle,69,51,0a40073f0cd1532a83537c66f2ed9e2b8c986a549c7d8317c60d9392c8001dbd
17,0.75,dense_frame,70,52,2ebd520bdbea88cb81236b1e145b99f120151a556278642d9cb262428d97d4fa
17,0.75,multiple_buses,247,185,5f61c7804f89b11fecbfb063654dbb8663e0752f63f9092256fe6ad460be38b6
17,0.75,stopped_vehicles,636,477,62f9a8ef8e8fd4c96f1042cd147cd3ba060aa8f0b1929a6db15c1c9a391d35bc
17,0.75,two_plus_bikes,345,258,e0ad8a2a18080a6556691e8c26a9abc351726d0700098a8d2e3afcafcad9e8c7
18,0.75,parked_vehicle,69,51,97f203daf05d7122d8187bd249be31a2894b1d90cf5afe6aeb9817e026b11cbd
18,0.75,dense_frame,70,52,1f9cbf70f3c767aa3f51f133ae18acc7540f5ac62b2dd0de71d339b512566f0f
18,0.75,multiple_buses,247,185,fe428e7f281cd8374ab5b38d522a65995cf2d0142b4ddd0d70dd53cd53d50e06
18,0.75,stopped_vehicles,636,477,0425e0274fbe37add275213d97a6cc978456d77999d0ba40955c810543377d40
18,0.75,two_plus_bikes,345,258,618e9f3cd3bb1088d02b40b268ea238dfc507ecff21e3f22a00545c5bccdcaec
19,0.75,parked_vehicle,69,51,5aad7473a58c8a05d4bfa556709bcf7de5c85fe86be20efeff3611464b465bfe
19,0.75,dense_frame,70,52,9e8fa87c3e372ed94ccacce08cc9aa4ef0a8105e6a1e69aabb764b64f70c829c
19,0.75,multiple_buses,247,185,371f3925a9d1b24eb75a65babfe9907bd045c3f346e5c744651d11fa6830d5c8
19,0.75,stopped_vehicles,636,477,7607a96a2e49147d1d864a3bcb06a5bbaf2af70b1839a25ad7a186449389558b
19,0.75,two_plus_bikes,345,258,6ea8b1eed16aa20b74a68d274f605acd74f30fcc7d1f8be75cc4065281e0081b
20,0.75,parked_vehicle,69,51,98ea3538f268bd618f49ac926c33012c50b33e23f1c9ba27ea855af517fdfa4d
20,0.75,dense_frame,70,52,94a0f8f5054426855a1ea572ddf9f98f1395208816787c72646a950403a56dbe
20,0.75,multiple_buses,247,185,d8e24cc7d5272881d6961dde6ab191061a6518b93e3cd9a6f13bcf045ffd578e
20,0.75,stopped_vehicles,636,477,d1250a08b7948d7dc080d2248309e62ab6c896c4c8227f562e01f4864548a544
20,0.75,two_plus_bikes,345,258,659eccd2b29e39ea81e82d9119cb9ca08e22bd2be92e0bb8ff7d81b75df95e00
21,0.75,parked_vehicle,69,51,bd11cc10621adcaaefbed4b64366a16da3f51df7670315145d44f948840a67a3
21,0.75,dense_frame,70,52,cd246e725ac72352ad1dc456a42d5886d7a7f8547cc216d68e02efeff5b92c41
21,0.75,multiple_buses,247,185,a05924c5e01051e4a235f2cde162829719a9f823aaa9bd804ab18919b1891ec8
21,0.75,stopped_vehicles,636,477,a73513a2441e1803ecc766790d3baf63962337f84738522cafe0db0649db25e4
21,0.75,two_plus_bikes,345,258,7534c7faf900d48e2fc1217eb06a8569d239efa665d675ff567fb8b40d99fde0
22,0.75,parked_vehicle,69,51,41d3c6312e0c4e00f9acf322178812e4545259d790f389c039beb675ae6b9294
22,0.75,dense_frame,70,52,78943e6d6ff533ebf49815f3121a598fee2b0545608b927faad8ae448aa7a626
22,0.75,multiple_buses,247,185,5320111b69f2c62b48b0051b9ca7130d7e4f59d57785fecf3ccebaa61aebc2d3
22,0.75,stopped_vehicles,636,477,3d0656c91f4758631345f5ca80dae4bf537485a21eee36bb6fd3d6a49c338516
22,0.75,two_plus_bikes,345,258,daa2c953fa9345bf3575f3c216c8deee2d774fcbe0f79322b8bae2160216712d
23,0.75,parked_vehicle,69,51,efdcccec230816b4bac5fd7e7cf85b1c06062fa893d1ecfc3f28031fb7ca062c
23,0.75,dense_frame,70,52,7b6e5c9aa49d6a879e5ca41d77d079fce2aa9050db28c3ca85040280f32c0581
23,0.75,multiple_buses,247,185,fcf4c98a756a46e2f337c481629a8f0fbb80023294fb0f1d222f798726b6ae43
23,0.75,stopped_vehicles,636,477,0c67642f5107f424374b66ed719f49e207a8c62d8ac5897f998e4a83a4a1548c
23,0.75,two_plus_bikes,345,258,511f8a789c960c774cd255633e2e57e57921cf1a29bb0b9c81f9863093b63651
24,0.75,parked_vehicle,69,51,51a43fc16a423f6bc6042dbd2f2225b817a1e9675d6b3d0c1b0ffc350eae0204
24,0.75,dense_frame,70,52,177c7c8debffee3c1fa1c413d14230857a685fc5f2c4882cc147b84b025bf217
24,0.75,multiple_buses,247,185,a98d92bfdd82a135a57a48ad4d2f461b85695d4315aa3b1bf3dfb1c6ddd237e2
24,0.75,stopped_vehicles,636,477,32e092eb588444781e9dddc98b7b9d824e7c8670388e0457de4885af0261710f
24,0.75,two_plus_bikes,345,258,d7055d9ab161a4e04ec9eef629dc7b2e8772fba57e766ae5a6d27481e868aeb2
25,0.75,parked_vehicle,69,51,22bef1f4536e1e8632acb3f792cf274a0a3280dc6496945cec54c8a3a1e66eea
25,0.75,dense_frame,70,52,34201d8906926138ec87ba7a9886ec7b8d7d13887d24e2449bd7363b28693eb0
25,0.75,multiple_buses,247,185,d63716ba5b159606364c284bb4434275f8b536382c5ad41619ebb6b61ab5b2d5
25,0.75,stopped_vehicles,636,477,127fc3ace484526990ae9dd58b96ae395204de38157d2fd3747175d31aec0e5e
25,0.75,two_plus_bikes,345,258,6e1d04704c65b191a69f40747aadfcc2f55c17f5adaad0508af2b945885fc8a4
26,0.75,parked_vehicle,69,51,583a9e7dd73094cbf8a6228be34508868f771b8a2cbe90792aa2f732ee71d4fb
26,0.75,dense_frame,70,52,79c3336f4530b62aa4f435ffc1b63019b86e065fe1b38c825e5eb478886cc916
26,0.75,multiple_buses,247,185,213191ac808df6226bbd4b73aec6ef40a04cf1cd8e55e932e4daf655d38d2585
26,0.75,stopped_vehicles,636,477,edca033b875699462208c3d0149fbeba68cdc0494f5924471b457fb0b6f47815
26,0.75,two_plus_bikes,345,258,c48827f46715ea761c4f1ab1947be1395ad882aaeef00ce0446506544f329e22
27,0.75,parked_vehicle,69,51,1ae8d3e2465d63269828ac62377a7701383cd27077c6a8f2467754ce82a1735a
27,0.75,dense_frame,70,52,cd29700dea9e226a93570feeb5dcb289d3c50b9533f10ee43f9c3c469895b2cb
27,0.75,multiple_buses,247,185,edcc13df17d7862406116c22603b9d2df05c8e2b09418fc1b235a55f1f7c1314
27,0.75,stopped_vehicles,636,477,3691a54dad5d771b058e961de10bf338f366cf4c46f5ec37240176c0a184cabd
27,0.75,two_plus_bikes,345,258,1169f35a52c37aed4438fa6ad78f738ef0e5fe7749e47bb0c4787c9fedf3ce50
28,0.75,parked_vehicle,69,51,9edcc6cd393138c73dc8dab8636f30a23ab59d8e3e3691c5da24a8a4a1f912c1
