query_id,scoring,ndcg10_B2,ndcg10_B4,ndcg10_videodedup_B2,ndcg10_videodedup_B4,dataset_id,query_text,task,metadata_filter,relevance_def,coupling,difficulty,stratum,normal_stratum,degenerate,phi_value_level,V_field_level,positive_count,positive_count_semantic,distinct_videos,delta,delta_dedup,pair
uca:video_class:0005,semantic,0.14201905717762703,0.0,0.14201905717762703,0.0,uca_ucfcrime,Find scenes where someone takes or grabs an item.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},take,low,video_class,label_stratum,False,False,0.0341,0.1381,22,409,17,-0.14201905717762703,-0.14201905717762703,video_class|take
uca:video_class:0005,strict,0.0,0.0,0.0,0.0,uca_ucfcrime,Find scenes where someone takes or grabs an item.,uca_external_filtered_scene_retrieval,{'video_class': 'Abuse'},take,low,video_class,label_stratum,False,False,0.0341,0.1381,22,409,17,0.0,0.0,video_class|take
uca:video_class:0006,semantic,0.0,0.15139734109601002,0.0,0.15139734109601002,uca_ucfcrime,Find scenes where someone falls to the ground.,uca_external_filtered_scene_retrieval,{'video_class': 'Arrest'},falls,low,video_class,label_stratum,False,False,0.0246,0.1609,6,90,6,0.15139734109601002,0.15139734109601002,video_class|falls
uca:video_class:0006,strict,0.0,0.20815499636142162,0.0,0.20815499636142162,uca_ucfcrime,Find scenes where someone falls to the ground.,uca_external_filtered_scene_retrieval,{'video_class': 'Arrest'},falls,low,video_class,label_stratum,False,False,0.0246,0.1609,6,90,6,0.20815499636142162,0.20815499636142162,video_class|falls
uca:video_class:0007,semantic,0.1736666713479918,0.0,0.1736666713479918,0.0,uca_ucfcrime,Find scenes where people are fighting or hitting each other.,uca_external_filtered_scene_retrieval,{'video_class': 'Arrest'},fight,low,video_class,label_stratum,False,False,0.0008,0.3653,9,297,9,-0.1736666713479918,-0.1736666713479918,video_class|fight
uca:video_class:0007,strict,0.0,0.0,0.0,0.0,uca_ucfcrime,Find scenes where people are fighting or hitting each other.,uca_external_filtered_scene_retrieval,{'video_class': 'Arrest'},fight,low,video_class,label_stratum,False,False,0.0008,0.3653,9,297,9,0.0,0.0,video_class|fight
uca:video_class:0008,semantic,0.0,0.0,0.0,0.0,uca_ucfcrime,Find scenes where a weapon is visible.,uca_external_filtered_scene_retrieval,{'video_class': 'Arrest'},weapon,low,video_class,label_stratum,False,False,0.0157,0.3271,7,143,6,0.0,0.0,video_class|weapon
uca:video_class:0008,strict,0.0,0.0,0.0,0.0,uca_ucfcrime,Find scenes where a weapon is visible.,uca_external_filtered_scene_retrieval,{'video_class': 'Arrest'},weapon,low,video_class,label_stratum,False,False,0.0157,0.3271,7,143,6,0.0,0.0,video_class|weapon
uca:video_class:0009,semantic,0.2082936658103318,0.07336392209936005,0.2082936658103318,0.07336392209936005,uca_ucfcrime,Find scenes where someone is running.,uca_external_filtered_scene_retrieval,{'video_class': 'Arrest'},running,low,video_class,label_stratum,False,False,0.0147,0.2079,6,307,6,-0.13492974371097174,-0.13492974371097174,video_class|running
uca:video_class:0009,strict,0.0,0.10086747116627115,0.0,0.10086747116627115,uca_ucfcrime,Find scenes where someone is running.,uca_external_filtered_scene_retrieval,{'video_class': 'Arrest'},running,low,video_class,label_stratum,False,False,0.0147,0.2079,6,307,6,0.10086747116627115,0.10086747116627115,video_class|running
